bathroom,cancellation,distance,entertainment,kitchen,length,location,name,price_monthly,price_nightly,price_weekly,rv_details,sleeps,temperature_control,vehicle_type,year
"Shower,Toilet,Bathroom Sink",Standard,"69.4 miles from Los Angeles, CA","AM/FM Radio,DVD Player,CD Player,TV","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",29.0ft,"Murrieta, CA","2020 Forest River Cherokee Grey Wolf- ""E...","$3,299",$169,$999,"Year - 2020,Manufacturer - Forest River RV,Make - Cherokee Grey Wolf,Model - 29BH,Class - Travel Trailer,Sleeps - 8,Total Number of Beds - 6,Number of Bunk Beds - 2,Slides - 2,Length - 29.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2020
"Shower,Bathroom Sink,Toilet",Standard,"30.2 miles from Los Angeles, CA","CD Player,iPod Docking Station,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",23ft,"Santa Ana, CA",Trailer,"$2,000",$85,$550,"Year - 2017,Manufacturer - Wildwood by Forest River,Make - Wildwood,Class - Travel Trailer,Sleeps - 6,Length - 23.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2017
"Toilet,Bathroom Sink,Shower",Standard,"23.4 miles from Los Angeles, CA","CD Player,AM/FM Radio,DVD Player","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",32ft,"Stanton, CA",1704 Heartland,,$159,"$1,155","Year - 2011,Manufacturer - North-Trail,Make - Heartland,Class - Travel Trailer,Sleeps - 9,Length - 32.0 ft",9,Hot & Cold Water Supply,Travel Trailer,2011
"Toilet,Bathroom Sink,Shower",Standard,"23.4 miles from Los Angeles, CA","CD Player,AM/FM Radio,DVD Player,TV","Slide Out,Microwave,Range (Stove),Refrigerator,Kitchen Sink",24ft,"Stanton, CA",1933 Freedom Elite,,$199,"$1,293","Year - 2011,Manufacturer - Thor,Make - Freedom Elite,Class - Class C Motor Home,Sleeps - 8,Length - 24.0 ft",8,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2011
"Bathroom Sink,Shower,Toilet",Standard,"23.4 miles from Los Angeles, CA","TV,CD Player,DVD Player,AM/FM Radio","Microwave,Kitchen Sink,Refrigerator,Range (Stove),Slide Out",24ft,"Stanton, CA",1890 Forester Diesel,,$269,"$1,785","Year - 2015,Class - Class B Camping Van,Sleeps - 6,Length - 24.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Class B Camping Van,2015
"Shower,Toilet,Bathroom Sink",Standard,"23.4 miles from Los Angeles, CA","CD Player,AM/FM Radio,DVD Player,TV","Microwave,Refrigerator,Slide Out,Kitchen Sink,Range (Stove)",30ft,"Stanton, CA",1886 Surveyor,,$169,"$1,083","Year - 2011,Class - Travel Trailer,Sleeps - 10,Length - 30.0 ft",10,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2011
"Shower,Bathroom Sink,Toilet",Standard,"23.4 miles from Los Angeles, CA","TV,CD Player,DVD Player,AM/FM Radio","Refrigerator,Kitchen Sink,Slide Out,Microwave,Range (Stove)",31ft,"Stanton, CA",1790 Tioga,,$249,"$1,645","Year - 2011,Class - Class C Motor Home,Sleeps - 7,Length - 31.0 ft",7,"Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2011
"Shower,Toilet,Bathroom Sink",Standard,"23.4 miles from Los Angeles, CA","TV,CD Player,DVD Player,AM/FM Radio","Refrigerator,Kitchen Sink,Slide Out,Microwave,Range (Stove)",31ft,"Stanton, CA",1777 Grayhawk,,$199,"$1,645","Year - 2011,Class - Class C Motor Home,Sleeps - 7,Length - 31.0 ft",7,"Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2011
"Shower,Toilet,Bathroom Sink",Standard,"23.3 miles from Los Angeles, CA","DVD Player,AM/FM Radio,CD Player,TV","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",28ft,"Los Angeles, CA",2009 weekend warrior carbonlite bh2200,"$2,397",$94,$592,"Year - 2009,Manufacturer - weekend warrior,Make - carbonlite bh2200,Class - Travel Trailer,Sleeps - 8,Length - 28.0 ft",8,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2009
"Shower,Bathroom Sink,Toilet",Standard,"34.1 miles from Los Angeles, CA","TV,CD Player,DVD Player,AM/FM Radio","Refrigerator,Kitchen Sink,Slide Out,Microwave,Range (Stove)",37.0ft,"Ontario, CA",Class A Gas - 3 Day Minimum,,$324,,"Year - 2013,Manufacturer - Forest River RV,Make - Georgetown,Model - (Unit 3183),Class - Class A Motor Home,Sleeps - 6,Total Number of Beds - 3,Slides - 1,Fresh water tank - 65.0 gal,Length - 37.0 ft,Height - 12.5 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2013
"Shower,Toilet,Bathroom Sink",Standard,"28.2 miles from Los Angeles, CA","iPod Docking Station,CD Player,AM/FM Radio,DVD Player,TV","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",20.0ft,"Huntington Beach, CA",Brand New! 2020 Cruiser RV 193mbs,"$3,290",$99,$750,"Year - 2020,Manufacturer - Cruiser,Make - Shadow Cruiser,Model - 193MBS,Class - Travel Trailer,Sleeps - 4,Total Number of Beds - 2,Slides - 1,Fresh water tank - 60.0 gal,Length - 20.0 ft",4,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2020
"Shower,Bathroom Sink",Standard,"45.3 miles from Los Angeles, CA","DVD Player,AM/FM Radio","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",32.0ft,"Mission Viejo, CA",2017 Keystone Springdale 28HWE Sleeps 10,"$2,800",$115,$700,"Year - 2017,Manufacturer - Keystone RV,Make - Springdale,Model - 282BHWE,Class - Travel Trailer,Sleeps - 9,Number of Bunk Beds - 2,Slides - 1,Length - 32.0 ft,Height - 11.0 ft",9,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2017
,Standard,"31.0 miles from Los Angeles, CA","AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",18.0ft,"Huntington Beach, CA",2011 Pleasureway Traverse,"$5,457",$214,"$1,348","Year - 2011,Manufacturer - Pleasure-Way,Make - Ford Traverse,Model - Ford Traverse,Class - Class B Camping Van,Sleeps - 4,Total Number of Beds - 2,Fresh water tank - 12.0 gal,Length - 18.0 ft,Height - 7.0 ft",4,In Dash Air Conditioning,Class B Camping Van,2011
"Toilet,Shower,Bathroom Sink",Strict,"23.4 miles from Los Angeles, CA","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",45ft,"Stanton, CA",45ft Tuscany Diesel,"$30,990","$1,033","$7,231","Year - 2014,Manufacturer - Thor Motor Coach,Make - Tuscany,Class - Class A Motor Home,Sleeps - 4,Fresh water tank - 97.0 gal,Length - 45.0 ft",4,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2014
"Toilet,Shower,Bathroom Sink",Strict,"23.4 miles from Los Angeles, CA","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",24ft,"Stanton, CA",24ft Forest River Solera,"$8,250",$275,"$1,925","Year - 2014,Manufacturer - forest river,Make - solera,Class - Class B Camping Van,Sleeps - 5,Fresh water tank - 30.0 gal,Length - 24.0 ft",5,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class B Camping Van,2014
"Shower,Toilet,Bathroom Sink",Standard,"66.0 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",24.0ft,"Apple Valley, CA",2018 Forest River RV Forester LE 2251SLE...,"$4,300",$145,"$1,000","Year - 2018,Manufacturer - Forest River RV,Make - Forester LE,Model - 2251SLE Chevy,Class - Class C Motor Home,Sleeps - 6,Total Number of Beds - 3,Slides - 1,Fresh water tank - 32.0 gal,Length - 24.0 ft,Height - 12.8 ft",6,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2018
"Bathroom Sink,Toilet,Shower",Standard,"48.7 miles from Los Angeles, CA","DVD Player,AM/FM Radio,CD Player,TV","Slide Out,Range (Stove),Microwave,Kitchen Sink,Refrigerator",36.0ft,"Riverside, CA",Brand New!! 2019 Mesa Ridge Travel Trail...,"$4,650",$185,"$1,155","Year - 2019,Manufacturer - Highland Ridge RV,Make - Mesa Ridge,Model - MR328BHS,Class - Travel Trailer,Sleeps - 8,Total Number of Beds - 6,Number of Bunk Beds - 2,Slides - 4,Fresh water tank - 50.0 gal,Length - 36.0 ft,Height - 12.0 ft",8,"Hot & Cold Water Supply,Roof Air Conditioning",Travel Trailer,2019
,Standard,"35.4 miles from Los Angeles, CA",,"Refrigerator,Range (Stove)",17ft,"Santa Monica, CA",The SOLAR California Van,"$1,200",$65,$400,"Year - 2005,Manufacturer - Ford,Make - Econoline 250,Class - Class B Camping Van,Sleeps - 2,Fresh water tank - 7.0 gal,Length - 17.0 ft",2,,Class B Camping Van,2005
"Shower,Toilet,Bathroom Sink",Standard,"89.9 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",29.0ft,"Encinitas, CA",2016 Forest River-GW DBH Encinitas Seaha...,"$2,678",$110,$665,"Year - 2016,Manufacturer - Forest River RV,Make - Cherokee Grey Wolf,Model - 23DBH,Class - Travel Trailer,Sleeps - 6,Total Number of Beds - 4,Number of Bunk Beds - 2,Slides - 1,Length - 29.0 ft,Height - 10.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2016
,Standard,"23.4 miles from Los Angeles, CA",,,39ft,"Stanton, CA",1993 Discovery,,$385,"$2,595","Year - 2008,Manufacturer - Fleetwood,Make - Discovery,Class - Class A Motor Home,Sleeps - 6,Length - 39.0 ft",6,,Class A Motor Home,2008
"Shower,Toilet,Bathroom Sink",Standard,"22.7 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio","Range (Stove),Microwave,Kitchen Sink,Refrigerator,Slide Out",32ft,"Covina, CA",2006 Southwind Fleetwood (Making Memorie...,,$150,"$1,050","Year - 2006,Manufacturer - Southwind,Make - Fleetwood,Class - Class A Motor Home,Sleeps - 5,Length - 32.0 ft",5,"Hot & Cold Water Supply,Roof Air Conditioning,In Dash Air Conditioning",Class A Motor Home,2006
"Shower,Bathroom Sink,Toilet",Standard,"34.1 miles from Los Angeles, CA","CD Player,DVD Player,AM/FM Radio,TV","Refrigerator,Kitchen Sink,Slide Out,Microwave,Range (Stove)",24.0ft,"Ontario, CA",Lucky 2019 Lance,,$186,,"Year - 2018,Manufacturer - REV Group,Make - Lance,Model - (unit 3159),Class - Travel Trailer,Sleeps - 3,Length - 24.0 ft",3,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
"Shower,Toilet,Bathroom Sink",Standard,"54.2 miles from Los Angeles, CA","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",34.0ft,"Cedar Pines Park, CA",Mountain Getaway in Crestline Stationary...,"$1,500",$75,$490,"Year - 2014,Manufacturer - Keystone RV,Make - Passport,Model - 31RE Elite,Class - Travel Trailer,Sleeps - 3,Slides - 2,Length - 34.0 ft,Height - 10.0 ft",3,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2014
,Standard,"24.6 miles from Los Angeles, CA",,,36ft,"Calabasas, CA",Four Winds Hurricane F,,"$1,000",,"Year - 2008,Class - Class A Motor Home,Sleeps - 7,Length - 36.0 ft",7,,Class A Motor Home,2008
"Shower,Toilet,Bathroom Sink",Standard,"62.3 miles from Los Angeles, CA","TV,CD Player,AM/FM Radio,DVD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",33.0ft,"Canyon Lake, CA",2016 Heartland Torque T28,"$3,000",$129,$700,"Year - 2016,Manufacturer - Heartland,Make - Torque XLT,Model - TQ T28,Class - Toy Hauler,Sleeps - 8,Total Number of Beds - 4,Slides - 1,Fresh water tank - 100.0 gal,Length - 33.0 ft,Height - 12.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Toy Hauler,2016
"Shower,Toilet,Bathroom Sink",Standard,"35.0 miles from Los Angeles, CA","DVD Player,TV,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",35ft,"Simi Valley, CA",2007 Kodiak Dutchman,"$4,208",$165,"$1,040","Year - 2007,Manufacturer - Kodiak,Make - Dutchman,Class - Class C Motor Home,Sleeps - 8,Length - 35.0 ft",8,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2007
"Shower,Toilet",Standard,"48.0 miles from Los Angeles, CA",TV,"Microwave,Range (Stove),Kitchen Sink,Refrigerator,Slide Out",20.0ft,"Rialto, CA",2020 Forest River RV R Pod RP 178,"$3,035",$119,$750,"Year - 2020,Manufacturer - Forest River RV,Make - R Pod,Model - RP 178,Class - Travel Trailer,Sleeps - 4,Length - 20.0 ft",4,"Hot & Cold Water Supply,Roof Air Conditioning",Travel Trailer,2020
"Shower,Toilet",Flexible,"89.3 miles from Los Angeles, CA","CD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink",19.0ft,"Encinitas, CA",Quarantine Escape! Off-Grid Adventure Ca...,"$4,233",$176,"$1,046","Year - 2015,Manufacturer - Mercedes,Make - Sprinter,Model - 2500,Class - Class B Camping Van,Sleeps - 2,Total Number of Beds - 1,Fresh water tank - 20.0 gal,Length - 19.0 ft,Height - 9.5 ft",2,"In Dash Air Conditioning,Hot & Cold Water Supply",Class B Camping Van,2015
,Standard,"23.4 miles from Los Angeles, CA",,,26ft,"Stanton, CA",1987 Whitehawk,,$145,$915,"Year - 2014,Manufacturer - Jayco,Make - Whitehawk,Class - Travel Trailer,Sleeps - 6,Length - 26.0 ft",6,,Travel Trailer,2014
"Shower,Bathroom Sink,Toilet",Standard,"23.4 miles from Los Angeles, CA","TV,CD Player,DVD Player,AM/FM Radio","Refrigerator,Kitchen Sink,Slide Out,Microwave,Range (Stove)",35ft,"Stanton, CA",1891 Windsport,,$299,"$1,993","Year - 2014,Class - Class A Motor Home,Sleeps - 9,Length - 35.0 ft",9,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2014
"Toilet,Bathroom Sink,Shower",Standard,"23.4 miles from Los Angeles, CA","CD Player,AM/FM Radio,DVD Player,TV","Slide Out,Microwave,Range (Stove),Refrigerator,Kitchen Sink",34ft,"Stanton, CA",1855 Georgetown,,$285,"$1,895","Year - 2014,Manufacturer - Forest River,Make - Georgetown,Class - Class A Motor Home,Sleeps - 6,Length - 34.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2014
"Toilet,Bathroom Sink,Shower",Standard,"23.4 miles from Los Angeles, CA","CD Player,AM/FM Radio,DVD Player,TV","Slide Out,Microwave,Range (Stove),Refrigerator,Kitchen Sink",24ft,"Stanton, CA",1850 Solera,,$269,"$1,785","Year - 2014,Manufacturer - Forest River,Make - Solera,Class - Class B Camping Van,Sleeps - 6,Length - 24.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class B Camping Van,2014
"Shower,Bathroom Sink,Toilet",Standard,"23.4 miles from Los Angeles, CA","DVD Player,CD Player,TV","Slide Out,Kitchen Sink,Microwave,Range (Stove),Refrigerator",32ft,"Stanton, CA",1837 Surveyor,,$169,"$1,155","Year - 2014,Class - Travel Trailer,Sleeps - 8,Length - 32.0 ft",8,"Hot & Cold Water Supply,Roof Air Conditioning",Travel Trailer,2014
"Toilet,Bathroom Sink,Shower",Standard,"23.4 miles from Los Angeles, CA","TV,AM/FM Radio,CD Player,DVD Player","Slide Out,Refrigerator,Microwave,Range (Stove),Kitchen Sink",31ft,"Stanton, CA",1876 Jayco Precept,,$239,"$1,573","Year - 2014,Manufacturer - Jayco,Make - Precept,Class - Class A Motor Home,Sleeps - 5,Length - 31.0 ft",5,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2014
"Shower,Toilet,Bathroom Sink",Flexible,"66.7 miles from Los Angeles, CA","AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",26.0ft,"Apple Valley, CA",2018 Keystone Springdale,"$2,750",$109,$650,"Year - 2018,Manufacturer - Keystone RV,Make - Springdale,Model - 220BHWE,Class - Travel Trailer,Sleeps - 7,Total Number of Beds - 4,Number of Bunk Beds - 2,Fresh water tank - 40.0 gal,Length - 26.0 ft,Height - 11.0 ft",7,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
"Bathroom Sink,Toilet,Shower",Standard,"23.6 miles from Los Angeles, CA","DVD Player,CD Player,AM/FM Radio,iPod Docking Station","Microwave,Kitchen Sink,Refrigerator,Range (Stove)",19ft,"San Dimas, CA",2019 eclipse attitude 19fb-le,"$5,075",$199,"$1,254","Year - 2019,Manufacturer - eclipse,Make - attitude 19fb-le,Class - Toy Hauler,Sleeps - 5,Length - 19.0 ft",5,"Hot & Cold Water Supply,Roof Air Conditioning",Toy Hauler,2019
"Shower,Toilet,Bathroom Sink",Standard,"36.6 miles from Los Angeles, CA","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",32.0ft,"Rancho Cucamonga, CA",Create your own memories on our beautifu...,,$220,,"Year - 2015,Manufacturer - Winnebago,Make - Minnie Winnie,Model - 31H,Class - Class C Motor Home,Sleeps - 9,Total Number of Beds - 5,Number of Bunk Beds - 1,Slides - 2,Fresh water tank - 45.0 gal,Length - 32.0 ft,Height - 11.0 ft",9,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2015
"Shower,Toilet,Bathroom Sink",Standard,"43.3 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",24.0ft,"Laguna Beach, CA",2019 Airstream Interstate Lounge Slate E...,"$6,800",$295,"$1,850","Year - 2019,Manufacturer - Airstream RV,Make - Interstate Lounge EXT,Model - Std. Model,Class - Class B Camping Van,Sleeps - 2,Length - 24.0 ft,Height - 9.0 ft",2,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class B Camping Van,2019
"Shower,Bathroom Sink,Toilet",Standard,"37.2 miles from Los Angeles, CA","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Slide Out,Refrigerator,Kitchen Sink,Range (Stove)",40.0ft,"Castaic, CA",maximum fun,,$225,,"Year - 2005,Manufacturer - Coachmen RV,Make - Sportscoach Pathfinder Elite,Model - 405FK 340HP,Class - Class A Motor Home,Sleeps - 5,Total Number of Beds - 3,Slides - 3,Fresh water tank - 100.0 gal,Length - 40.0 ft",5,"Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2005
,Standard,"23.4 miles from Los Angeles, CA",,,20ft,"Stanton, CA",1997 Power Lite,,$145,$915,"Year - 2016,Manufacturer - Pacific Coachworks,Make - Power Lite,Class - Toy Hauler,Sleeps - 7,Length - 20.0 ft",7,,Toy Hauler,2016
"Toilet,Shower,Bathroom Sink",Standard,"23.4 miles from Los Angeles, CA","CD Player,AM/FM Radio,DVD Player,TV","Microwave,Range (Stove),Refrigerator,Kitchen Sink,Slide Out",35ft,"Stanton, CA",1340 Sightseer,,$249,"$1,645","Year - 2007,Manufacturer - Winnebago,Make - Sighteseer,Class - Class A Motor Home,Sleeps - 8,Length - 35.0 ft",8,"Hot & Cold Water Supply,Roof Air Conditioning",Class A Motor Home,2007
"Bathroom Sink,Toilet,Shower",Standard,"23.4 miles from Los Angeles, CA","AM/FM Radio,TV,CD Player,DVD Player","Range (Stove),Refrigerator,Slide Out,Kitchen Sink,Microwave",31ft,"Stanton, CA",1337 Tioga,,$199,"$1,293","Year - 2005,Manufacturer - Fleetwood,Make - Tioga,Class - Class C Motor Home,Sleeps - 8,Length - 31.0 ft",8,"Hot & Cold Water Supply,Roof Air Conditioning",Class C Motor Home,2005
"Toilet,Shower,Bathroom Sink",Strict,"23.4 miles from Los Angeles, CA","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",24ft,"Stanton, CA",24FT Tioga Diesel,"$8,250",$275,"$1,925","Year - 2013,Manufacturer - fleetwood,Make - Tioga,Class - Class B Camping Van,Sleeps - 5,Fresh water tank - 29.0 gal,Length - 24.0 ft",5,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class B Camping Van,2013
"Shower,Toilet,Bathroom Sink",Standard,"34.1 miles from Los Angeles, CA","TV,CD Player,DVD Player,AM/FM Radio","Refrigerator,Kitchen Sink,Slide Out,Microwave,Range (Stove)",23.0ft,"Ontario, CA",Class C – 3 day minimum,,$199,,"Year - 2011,Manufacturer - Coachmen RV,Make - Freelander,Model - (unit 3066),Class - Class C Motor Home,Sleeps - 6,Length - 23.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2011
"Shower,Toilet,Bathroom Sink",Standard,"28.1 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",25ft,"Chino Hills, CA",2008 Ragen Fsb2100,"$3,600",$165,$975,"Year - 2008,Manufacturer - Ragen,Make - Fsb2100,Class - Toy Hauler,Sleeps - 6,Length - 25.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Toy Hauler,2008
"Toilet,Bathroom Sink,Shower",Standard,"40.7 miles from Los Angeles, CA","CD Player,DVD Player,AM/FM Radio,TV,iPod Docking Station","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",38.0ft,"Norco, CA",Class A Diesel Pusher,"$6,500",$275,"$1,650","Year - 2005,Manufacturer - Fleetwood RV,Make - Expedition,Model - 38L,Class - Class A Motor Home,Sleeps - 6,Total Number of Beds - 3,Slides - 3,Fresh water tank - 90.0 gal,Length - 38.0 ft,Height - 13.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2005
"Shower,Toilet,Bathroom Sink",Standard,"23.9 miles from Los Angeles, CA","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",24ft,"Los Angeles, CA",2017 Ford Forest,"$5,967",$234,"$1,474","Year - 2017,Manufacturer - Ford,Make - Forest,Class - Class C Motor Home,Sleeps - 6,Length - 24.0 ft",6,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2017
